idx,text,main_heading,heading,topic,paper_idx,BIO,BIO_1,BIO_2,offset1,pro1,offset2,pro2,offset3,pro3,mask,bi_labels,labels
111,"More recently , another encoder - decoder model using an RNN was proposed in , where the decoder is conditioned on a representation of either a source sentence or a source context .",Introduction,Related Approaches : Neural Networks in Machine Translation,machine-translation,0,,,,102,0.9444444444444444,110,0.502283105022831,40,0.8695652173913043,1,0,
112,One important difference between the proposed RNN Encoder - Decoder and the approaches in and is that the order of the words in source and target phrases is taken into account .,Introduction,Related Approaches : Neural Networks in Machine Translation,machine-translation,0,,,,103,0.9537037037037037,111,0.5068493150684932,41,0.8913043478260869,1,0,
113,"The RNN Encoder - Decoder naturally distinguishes between sequences that have the same words but in a different order , whereas the aforementioned approaches effectively ignore order information .",Introduction,Related Approaches : Neural Networks in Machine Translation,machine-translation,0,,,,104,0.9629629629629629,112,0.5114155251141552,42,0.9130434782608695,1,0,
114,The closest approach related to the proposed RNN Encoder - Decoder is the Recurrent Continuous Translation Model ( Model 2 ) proposed in .,Introduction,Related Approaches : Neural Networks in Machine Translation,machine-translation,0,,,,105,0.9722222222222222,113,0.5159817351598174,43,0.9347826086956522,1,0,
115,"In their paper , they proposed a similar model that consists of an encoder and decoder .",Introduction,Related Approaches : Neural Networks in Machine Translation,machine-translation,0,,,,106,0.9814814814814815,114,0.5205479452054794,44,0.9565217391304348,1,0,
116,The difference with our model is that they used a convolutional n-gram model ( CGM ) for the encoder and the hybrid of an inverse CGM and a recurrent neural network for the decoder .,Introduction,Related Approaches : Neural Networks in Machine Translation,machine-translation,0,,,,107,0.9907407407407407,115,0.5251141552511416,45,0.9782608695652174,1,0,
117,"They , however , evaluated their model on rescoring the n-best list proposed by the conventional SMT system and computing the perplexity of the gold standard translations .",Introduction,Related Approaches : Neural Networks in Machine Translation,machine-translation,0,,,,108,1.0,116,0.5296803652968036,46,1.0,1,0,
118,Experiments,,,machine-translation,0,,,,0,0.0,117,0.5342465753424658,0,0.0,1,0,
119,We evaluate our approach on the English / French translation task of the WMT ' 14 workshop .,Experiments,Experiments,machine-translation,0,,,,1,0.0,118,0.5388127853881278,1,0.0,1,0,
120,Data and Baseline System,,,machine-translation,0,,,,0,0.0,119,0.54337899543379,0,0.0,1,0,
121,Large amounts of resources are available to build an English / French SMT system in the framework of the WMT ' 14 translation task .,Data and Baseline System,Data and Baseline System,machine-translation,0,,,,1,0.0625,120,0.547945205479452,1,0.0625,1,0,
122,"The bilingual corpora include Europarl ( 61M words ) , news commentary ( 5.5 M ) , UN ( 421 M ) , and two crawled corpora of 90 M and 780M words respectively .",Data and Baseline System,Data and Baseline System,machine-translation,0,,,,2,0.125,121,0.5525114155251142,2,0.125,1,0,
123,The last two corpora are quite noisy .,Data and Baseline System,Data and Baseline System,machine-translation,0,,,,3,0.1875,122,0.5570776255707762,3,0.1875,1,0,
124,"To train the French language model , about 712M words of crawled newspaper material is available in addition to the target side of the bitexts .",Data and Baseline System,Data and Baseline System,machine-translation,0,,,,4,0.25,123,0.5616438356164384,4,0.25,1,0,
125,All the word counts refer to French words after tokenization .,Data and Baseline System,Data and Baseline System,machine-translation,0,,,,5,0.3125,124,0.5662100456621004,5,0.3125,1,0,
126,"It is commonly acknowledged that training statistical models on the concatenation of all this data does not necessarily lead to optimal performance , and results in extremely large models which are difficult to handle .",Data and Baseline System,Data and Baseline System,machine-translation,0,,,,6,0.375,125,0.5707762557077626,6,0.375,1,0,
127,"Instead , one should focus on the most relevant subset of the data fora given task .",Data and Baseline System,Data and Baseline System,machine-translation,0,,,,7,0.4375,126,0.5753424657534246,7,0.4375,1,0,
128,"We have done so by applying the data selection method proposed in , and its extension to bitexts .",Data and Baseline System,Data and Baseline System,machine-translation,0,,,,8,0.5,127,0.5799086757990868,8,0.5,1,0,
129,By these means we selected a subset of 418 M words out of more than 2G words for language modeling and a subset of 348 M out of 850 M words for training the RNN Encoder - Decoder .,Data and Baseline System,Data and Baseline System,machine-translation,0,,,,9,0.5625,128,0.5844748858447488,9,0.5625,1,0,
130,"We used the test set newstest2012 and 2013 for data selection and weight tuning with MERT , and newstest2014 as our test set .",Data and Baseline System,Data and Baseline System,machine-translation,0,,,,10,0.625,129,0.589041095890411,10,0.625,1,0,
131,Each set has more than 70 thousand words and a single reference translation .,Data and Baseline System,Data and Baseline System,machine-translation,0,,,,11,0.6875,130,0.593607305936073,11,0.6875,1,0,
132,"For training the neural networks , including the proposed RNN Encoder - Decoder , we limited the source and target vocabulary to the most frequent 15,000 words for both English and French .",Data and Baseline System,Data and Baseline System,machine-translation,0,,,,12,0.75,131,0.5981735159817352,12,0.75,1,0,
133,This covers approximately 93 % of the dataset .,Data and Baseline System,Data and Baseline System,machine-translation,0,,,,13,0.8125,132,0.6027397260273972,13,0.8125,1,0,
134,All the out - of - vocabulary words were mapped to a special token ( [ UNK ] ) .,Data and Baseline System,Data and Baseline System,machine-translation,0,,,,14,0.875,133,0.6073059360730594,14,0.875,1,0,
135,The baseline phrase - based SMT system was built using Moses with default settings .,Data and Baseline System,Data and Baseline System,machine-translation,0,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'B', 'B', 'B', 'I', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-p', 'I-p', 'B-n', 'B-p', 'B-n', 'I-n', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-p', 'I-p', 'B-b', 'B-p', 'B-ob', 'I-ob', 'O']",15,0.9375,134,0.6118721461187214,15,0.9375,1,1,baselines
136,"This system achieves a BLEU score of 30.64 and 33.3 on the development and test sets , respectively ( see Table 1 ) .",Data and Baseline System,Data and Baseline System,machine-translation,0,,,,16,1.0,135,0.6164383561643836,16,1.0,1,0,
137,Neural Language Model,,,machine-translation,0,,,,0,0.0,136,0.6210045662100456,0,0.0,1,0,
138,"In order to assess the effectiveness of scoring phrase pairs with the proposed RNN Encoder - Decoder , we also tried a more traditional approach of using a neural network for learning a target language model ( CSLM ) .",Neural Language Model,Neural Language Model,machine-translation,0,,,,1,0.014492753623188406,137,0.6255707762557078,1,0.07692307692307693,1,0,
139,"Especially , the comparison between the SMT system using CSLM and that using the proposed approach of phrase scoring by RNN Encoder - Decoder will clarify whether the contributions from multiple neural networks in different parts of the SMT sys - tem add up or are redundant .",Neural Language Model,Neural Language Model,machine-translation,0,,,,2,0.028985507246376812,138,0.6301369863013698,2,0.15384615384615385,1,0,
140,We trained the CSLM model on 7 - grams from the target corpus .,Neural Language Model,Neural Language Model,machine-translation,0,,,,3,0.043478260869565216,139,0.634703196347032,3,0.23076923076923078,1,0,
141,"Each input word was projected into the embedding space R 512 , and they were concatenated to form a 3072 dimensional vector .",Neural Language Model,Neural Language Model,machine-translation,0,,,,4,0.057971014492753624,140,0.639269406392694,4,0.3076923076923077,1,0,
142,The concatenated vector was fed through two rectified layers ( of size 1536 and 1024 ) .,Neural Language Model,Neural Language Model,machine-translation,0,,,,5,0.07246376811594203,141,0.6438356164383562,5,0.38461538461538464,1,0,
143,The output layer was a simple softmax layer ( see Eq. ) .,Neural Language Model,Neural Language Model,machine-translation,0,,,,6,0.08695652173913043,142,0.6484018264840182,6,0.46153846153846156,1,0,
144,"All the weight parameters were initialized uniformly between ? 0.01 and 0.01 , and the model was trained until the validation perplexity did not improve for 10 epochs .",Neural Language Model,Neural Language Model,machine-translation,0,,,,7,0.10144927536231885,143,0.6529680365296804,7,0.5384615384615384,1,0,
145,"After training , the language model achieved a perplexity of 45.80 .",Neural Language Model,Neural Language Model,machine-translation,0,,,,8,0.11594202898550725,144,0.6575342465753424,8,0.6153846153846154,1,0,
146,The validation set was a random selection of 0.1 % of the corpus .,Neural Language Model,Neural Language Model,machine-translation,0,,,,9,0.13043478260869565,145,0.6621004566210046,9,0.6923076923076923,1,0,
147,"The model was used to score partial translations during the decoding process , which generally leads to higher gains in BLEU score than n-best list rescoring .",Neural Language Model,Neural Language Model,machine-translation,0,,,,10,0.14492753623188406,146,0.6666666666666666,10,0.7692307692307693,1,0,
148,To address the computational complexity of using a CSLM in the decoder a buffer was used to aggregate n-grams during the stacksearch performed by the decoder .,Neural Language Model,Neural Language Model,machine-translation,0,,,,11,0.15942028985507245,147,0.6712328767123288,11,0.8461538461538461,1,0,
149,"Only when the buffer is full , or a stack is about to be pruned , the n-grams are scored by the CSLM .",Neural Language Model,Neural Language Model,machine-translation,0,,,,12,0.17391304347826086,148,0.6757990867579908,12,0.9230769230769231,1,0,
150,This allows us to perform fast matrixmatrix multiplication on GPU using Theano .,Neural Language Model,Neural Language Model,machine-translation,0,,,,13,0.18840579710144928,149,0.680365296803653,13,1.0,1,0,
151,Quantitative Analysis,Neural Language Model,,machine-translation,0,,,,14,0.2028985507246377,150,0.684931506849315,0,0.0,1,0,
152,We tried the following combinations : :,Neural Language Model,Quantitative Analysis,machine-translation,0,,,,15,0.21739130434782608,151,0.6894977168949772,1,0.05,1,0,
153,The top scoring target phrases fora small set of source phrases according to the translation model ( direct translation probability ) and by the RNN Encoder - Decoder .,Neural Language Model,Quantitative Analysis,machine-translation,0,,,,16,0.2318840579710145,152,0.6940639269406392,2,0.1,1,0,
154,Source phrases were randomly selected from phrases with 4 or more words .,Neural Language Model,Quantitative Analysis,machine-translation,0,,,,17,0.2463768115942029,153,0.6986301369863014,3,0.15,1,0,
155,?,Neural Language Model,Quantitative Analysis,machine-translation,0,,,,18,0.2608695652173913,154,0.7031963470319634,4,0.2,1,0,
156,denotes an incomplete ( partial ) character .,Neural Language Model,Quantitative Analysis,machine-translation,0,,,,19,0.2753623188405797,155,0.7077625570776256,5,0.25,1,0,
157,r is a Cyrillic letter ghe .,Neural Language Model,Quantitative Analysis,machine-translation,0,,,,20,0.2898550724637681,156,0.7123287671232876,6,0.3,1,0,
158,The results are presented in .,Neural Language Model,Quantitative Analysis,machine-translation,0,,,,21,0.30434782608695654,157,0.7168949771689498,7,0.35,1,0,
159,"As expected , adding features computed by neural networks consistently improves the performance over the baseline performance .",Neural Language Model,Quantitative Analysis,machine-translation,0,"['O', 'O', 'O', 'B', 'I', 'B', 'I', 'B', 'I', 'O', 'B', 'I', 'I', 'B', 'I', 'I', 'I', 'O']","['O', 'O', 'O', 'B-n', 'I-n', 'B-p', 'I-p', 'B-n', 'I-n', 'O', 'B-p', 'I-p', 'I-p', 'B-n', 'I-n', 'I-n', 'I-n', 'O']","['O', 'O', 'O', 'B-b', 'I-b', 'B-p', 'I-p', 'B-ob', 'I-ob', 'O', 'B-p', 'I-p', 'I-p', 'B-ob', 'I-ob', 'I-ob', 'I-ob', 'O']",22,0.3188405797101449,158,0.7214611872146118,8,0.4,1,1,results
160,The best performance was achieved when we used both CSLM and the phrase scores from the RNN Encoder - Decoder .,Neural Language Model,Quantitative Analysis,machine-translation,0,"['O', 'B', 'I', 'I', 'I', 'O', 'O', 'B', 'I', 'I', 'I', 'I', 'I', 'I', 'B', 'O', 'B', 'I', 'I', 'I', 'O']","['O', 'B-p', 'I-p', 'I-p', 'I-p', 'O', 'O', 'B-n', 'I-n', 'I-n', 'I-n', 'I-n', 'I-n', 'I-n', 'B-p', 'O', 'B-n', 'I-n', 'I-n', 'I-n', 'O']","['O', 'B-p', 'I-p', 'I-p', 'I-p', 'O', 'O', 'B-b', 'I-b', 'I-b', 'I-b', 'I-b', 'I-b', 'I-b', 'B-p', 'O', 'B-ob', 'I-ob', 'I-ob', 'I-ob', 'O']",23,0.3333333333333333,159,0.726027397260274,9,0.45,1,1,results
161,This suggests that the contributions of the CSLM and the RNN Encoder - Decoder are not too correlated and that one can expect better results by improving each method independently .,Neural Language Model,Quantitative Analysis,machine-translation,0,,,,24,0.34782608695652173,160,0.730593607305936,10,0.5,1,0,
