idx,text,main_heading,heading,topic,paper_idx,BIO,BIO_1,BIO_2,offset1,pro1,offset2,pro2,offset3,pro3,mask,bi_labels,labels
187,"On NewsTest 2015 , to our knowledge , ByteNet achieves the best published results to date .",Model Test,Character - Level Machine Translation,machine-translation,1,"['O', 'B', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'O', 'B', 'I', 'I', 'I', 'I', 'O']","['O', 'B-n', 'I-n', 'O', 'O', 'O', 'O', 'O', 'O', 'B-p', 'O', 'B-n', 'I-n', 'I-n', 'I-n', 'I-n', 'O']","['O', 'B-b', 'I-b', 'O', 'O', 'O', 'O', 'O', 'O', 'B-p', 'O', 'B-ob', 'I-ob', 'I-ob', 'I-ob', 'I-ob', 'O']",42,0.875,186,0.9253731343283582,35,0.8536585365853658,1,1,experiments
6,"We propose anew simple network architecture , the Transformer , based solely on attention mechanisms , dispensing with recurrence and convolutions entirely .",abstract,abstract,machine-translation,2,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-n', 'I-n', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ob', 'I-ob', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",3,0.1875,5,0.022222222222222223,3,0.1875,1,1,research-problem
22,Numerous efforts have since continued to push the boundaries of recurrent language models and encoder - decoder architectures .,Introduction,Introduction,machine-translation,2,"['O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'B-n', 'I-n', 'I-n', 'I-n', 'I-n', 'I-n', 'I-n', 'I-n', 'I-n', 'I-n', 'I-n', 'I-n', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'B-ob', 'I-ob', 'I-ob', 'I-ob', 'I-ob', 'I-ob', 'I-ob', 'I-ob', 'I-ob', 'I-ob', 'I-ob', 'I-ob', 'O']",2,0.18181818181818182,21,0.09333333333333334,2,0.18181818181818182,1,1,research-problem
30,"In this work we propose the Transformer , a model architecture eschewing recurrence and instead relying entirely on an attention mechanism to draw global dependencies between input and output .",Introduction,Introduction,machine-translation,2,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-n', 'I-n', 'I-n', 'I-n', 'I-n', 'I-n', 'I-n', 'I-n', 'I-n', 'I-n', 'I-n', 'I-n', 'I-n', 'I-n', 'I-n', 'I-n', 'I-n', 'I-n', 'I-n', 'I-n', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ob', 'I-ob', 'I-ob', 'I-ob', 'I-ob', 'I-ob', 'I-ob', 'I-ob', 'I-ob', 'I-ob', 'I-ob', 'I-ob', 'I-ob', 'I-ob', 'I-ob', 'I-ob', 'I-ob', 'I-ob', 'I-ob', 'I-ob', 'O']",10,0.9090909090909091,29,0.1288888888888889,10,0.9090909090909091,1,1,research-problem
50,The encoder is composed of a stack of N = 6 identical layers .,Model Architecture,Encoder and Decoder Stacks,machine-translation,2,"['O', 'O', 'O', 'B', 'I', 'O', 'B', 'I', 'I', 'I', 'I', 'I', 'I', 'O']",,,8,0.07339449541284404,49,0.21777777777777776,2,0.15384615384615385,1,1,
51,Each layer has two sub-layers .,Model Architecture,Encoder and Decoder Stacks,machine-translation,2,"['O', 'O', 'O', 'B', 'I', 'O']",,,9,0.08256880733944955,50,0.2222222222222222,3,0.23076923076923078,1,1,
52,"The first is a multi-head self - attention mechanism , and the second is a simple , positionwise fully connected feed - forward network .",Model Architecture,Encoder and Decoder Stacks,machine-translation,2,"['O', 'B', 'O', 'O', 'B', 'I', 'I', 'I', 'I', 'O', 'O', 'O', 'B', 'O', 'O', 'B', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'O']",,,10,0.09174311926605505,51,0.22666666666666666,4,0.3076923076923077,1,1,
53,"We employ a residual connection around each of the two sub-layers , followed by layer normalization .",Model Architecture,Encoder and Decoder Stacks,machine-translation,2,"['O', 'B', 'O', 'B', 'I', 'B', 'O', 'O', 'O', 'B', 'I', 'O', 'B', 'I', 'B', 'I', 'O']",,,11,0.10091743119266056,52,0.2311111111111111,5,0.38461538461538464,1,1,
57,The decoder is also composed of a stack of N = 6 identical layers .,Model Architecture,Encoder and Decoder Stacks,machine-translation,2,"['O', 'O', 'O', 'O', 'B', 'I', 'O', 'B', 'I', 'I', 'I', 'I', 'I', 'I', 'O']",,,15,0.13761467889908258,56,0.24888888888888888,9,0.6923076923076923,1,1,
58,"In addition to the two sub-layers in each encoder layer , the decoder inserts a third sub - layer , which performs multi-head attention over the output of the encoder stack .",Model Architecture,Encoder and Decoder Stacks,machine-translation,2,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'O', 'B', 'I', 'I', 'I', 'O', 'O', 'B', 'B', 'I', 'B', 'O', 'B', 'I', 'I', 'I', 'I', 'O']",,,16,0.14678899082568808,57,0.25333333333333335,10,0.7692307692307693,1,1,
59,"Similar to the encoder , we employ residual connections around each of the sub-layers , followed by layer normalization .",Model Architecture,Encoder and Decoder Stacks,machine-translation,2,"['O', 'O', 'O', 'O', 'O', 'O', 'B', 'B', 'I', 'B', 'B', 'I', 'I', 'I', 'O', 'B', 'I', 'B', 'I', 'O']",,,17,0.1559633027522936,58,0.2577777777777778,11,0.8461538461538461,1,1,
60,We also modify the self - attention sub - layer in the decoder stack to prevent positions from attending to subsequent positions .,Model Architecture,Encoder and Decoder Stacks,machine-translation,2,"['O', 'O', 'B', 'O', 'B', 'I', 'I', 'I', 'I', 'I', 'B', 'O', 'B', 'I', 'O', 'B', 'B', 'I', 'I', 'I', 'I', 'I', 'O']",,,18,0.1651376146788991,59,0.26222222222222225,12,0.9230769230769231,1,1,
63,"An attention function can be described as mapping a query and a set of key - value pairs to an output , where the query , keys , values , and output are all vectors .",Model Architecture,Attention,machine-translation,2,"['O', 'O', 'O', 'O', 'O', 'B', 'I', 'B', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'B', 'O', 'B', 'O', 'B', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",,,21,0.1926605504587156,62,0.27555555555555555,1,0.3333333333333333,1,1,
64,"The output is computed as a weighted sum of the values , where the weight assigned to each value is computed by a compatibility function of the query with the corresponding key .",Model Architecture,Attention,machine-translation,2,"['O', 'O', 'O', 'B', 'I', 'O', 'B', 'I', 'I', 'I', 'I', 'O', 'O', 'O', 'B', 'I', 'I', 'I', 'I', 'O', 'B', 'I', 'O', 'B', 'I', 'I', 'I', 'I', 'B', 'O', 'B', 'I', 'O']",,,22,0.2018348623853211,63,0.28,2,0.6666666666666666,1,1,
103,"In addition to attention sub - layers , each of the layers in our encoder and decoder contains a fully connected feed - forward network , which is applied to each position separately and identically .",Model Architecture,See.,machine-translation,2,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'O', 'B', 'I', 'I', 'I', 'I', 'I', 'O', 'O', 'O', 'B', 'I', 'B', 'I', 'I', 'I', 'I', 'O']",,,61,0.5596330275229358,102,0.4533333333333333,12,0.7058823529411765,1,1,
104,This consists of two linear transformations with a ReLU activation in between .,Model Architecture,See.,machine-translation,2,"['O', 'B', 'O', 'B', 'I', 'I', 'B', 'O', 'B', 'I', 'O', 'O', 'O']",,,62,0.5688073394495413,103,0.4577777777777778,13,0.7647058823529411,1,1,
110,"Similarly to other sequence transduction models , we use learned embeddings to convert the input tokens and output tokens to vectors of dimension d model .",Model Architecture,Embeddings and Softmax,machine-translation,2,"['O', 'B', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'B', 'I', 'B', 'I', 'O', 'B', 'I', 'I', 'I', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",,,68,0.6238532110091743,109,0.48444444444444446,1,0.25,1,1,
111,We also use the usual learned linear transformation and softmax function to convert the decoder output to predicted next - token probabilities .,Model Architecture,Embeddings and Softmax,machine-translation,2,"['O', 'O', 'O', 'O', 'B', 'I', 'I', 'I', 'I', 'I', 'I', 'B', 'I', 'O', 'B', 'I', 'O', 'B', 'I', 'I', 'I', 'I', 'O']",,,69,0.6330275229357798,110,0.4888888888888889,2,0.5,1,1,
115,"Since our model contains no recurrence and no convolution , in order for the model to make use of the order of the sequence , we must inject some information about the relative or absolute position of the : Maximum path lengths , per-layer complexity and minimum number of sequential operations for different layer types .",Model Architecture,Positional Encoding,machine-translation,2,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'B', 'I', 'B', 'O', 'B', 'I', 'I', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",,,73,0.6697247706422018,114,0.5066666666666667,1,0.5,1,1,
116,"n is the sequence length , dis the representation dimension , k is the kernel size of convolutions and r the size of the neighborhood in restricted self - attention .",Model Architecture,Positional Encoding,machine-translation,2,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",74,0.6788990825688074,115,0.5111111111111111,2,1.0,1,1,
117,Layer Type Complexity per Layer Sequential Maximum Path Length Operations,Model Architecture,Positional Encoding,machine-translation,2,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",75,0.6880733944954128,116,0.5155555555555555,0,0.0,1,1,
118,tokens in the sequence .,Model Architecture,Positional Encoding,machine-translation,2,"['B', 'I', 'I', 'I', 'O']",,,76,0.6972477064220184,117,0.52,1,0.029411764705882353,1,1,
119,"To this end , we add "" positional encodings "" to the input embeddings at the bottoms of the encoder and decoder stacks .",Model Architecture,Positional Encoding,machine-translation,2,"['O', 'O', 'O', 'O', 'O', 'B', 'O', 'B', 'I', 'O', 'B', 'O', 'B', 'I', 'B', 'I', 'I', 'I', 'O', 'B', 'I', 'I', 'I', 'O']",,,77,0.7064220183486238,118,0.5244444444444445,2,0.058823529411764705,1,1,
161,We trained our models on one machine with 8 NVIDIA P100 GPUs .,Training Data and Batching,Hardware and Schedule,machine-translation,2,"['O', 'B', 'O', 'B', 'B', 'B', 'I', 'B', 'B', 'I', 'I', 'I', 'O']","['O', 'B-p', 'O', 'B-n', 'B-p', 'B-n', 'I-n', 'B-p', 'B-n', 'I-n', 'I-n', 'I-n', 'O']","['O', 'B-p', 'O', 'B-b', 'B-p', 'B-b', 'I-b', 'B-p', 'B-ob', 'I-ob', 'I-ob', 'I-ob', 'O']",7,0.28,160,0.7111111111111111,1,0.2,1,1,experimental-setup
163,"We trained the base models fora total of 100,000 steps or 12 hours .",Training Data and Batching,Hardware and Schedule,machine-translation,2,"['O', 'O', 'O', 'B', 'I', 'O', 'B', 'I', 'I', 'I', 'I', 'I', 'I', 'O']","['O', 'O', 'O', 'B-n', 'I-n', 'O', 'B-n', 'I-n', 'I-n', 'I-n', 'I-n', 'I-n', 'I-n', 'O']","['O', 'O', 'O', 'B-b', 'I-b', 'O', 'B-ob', 'I-ob', 'I-ob', 'I-ob', 'I-ob', 'I-ob', 'I-ob', 'O']",9,0.36,162,0.72,3,0.6,1,1,experimental-setup
165,"The big models were trained for 300,000 steps ( 3.5 days ) .",Training Data and Batching,Hardware and Schedule,machine-translation,2,"['O', 'B', 'I', 'O', 'O', 'B', 'B', 'I', 'I', 'I', 'I', 'I', 'O']","['O', 'B-n', 'I-n', 'O', 'O', 'B-p', 'B-n', 'I-n', 'I-n', 'I-n', 'I-n', 'I-n', 'O']","['O', 'B-b', 'I-b', 'O', 'O', 'B-p', 'B-ob', 'I-ob', 'I-ob', 'I-ob', 'I-ob', 'I-ob', 'O']",11,0.44,164,0.7288888888888889,5,1.0,1,1,experimental-setup
167,"We used the Adam optimizer with ? 1 = 0.9 , ? 2 = 0.98 and = 10 ?9 .",Training Data and Batching,Optimizer,machine-translation,2,"['O', 'B', 'O', 'B', 'I', 'B', 'B', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'O']","['O', 'B-p', 'O', 'B-n', 'I-n', 'B-p', 'B-n', 'I-n', 'I-n', 'I-n', 'I-n', 'I-n', 'I-n', 'I-n', 'I-n', 'I-n', 'I-n', 'I-n', 'I-n', 'O']","['O', 'B-p', 'O', 'B-b', 'I-b', 'B-p', 'B-ob', 'I-ob', 'I-ob', 'I-ob', 'I-ob', 'I-ob', 'I-ob', 'I-ob', 'I-ob', 'I-ob', 'I-ob', 'I-ob', 'I-ob', 'O']",13,0.52,166,0.7377777777777778,1,0.25,1,1,experimental-setup
170,We used warmup_steps = 4000 .,Training Data and Batching,Optimizer,machine-translation,2,"['O', 'O', 'B', 'B', 'B', 'O']","['O', 'O', 'B-n', 'B-p', 'B-n', 'O']","['O', 'O', 'B-b', 'B-p', 'B-ob', 'O']",16,0.64,169,0.7511111111111111,4,1.0,1,1,experimental-setup
173,Residual Dropout,Training Data and Batching,,machine-translation,2,"['B', 'I']","['B-n', 'I-n']","['B-b', 'I-b']",19,0.76,172,0.7644444444444445,2,0.25,1,1,experimental-setup
174,"We apply dropout to the output of each sub - layer , before it is added to the sub - layer input and normalized .",Training Data and Batching,Residual Dropout,machine-translation,2,"['O', 'B', 'B', 'B', 'O', 'B', 'I', 'I', 'I', 'I', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'B-p', 'B-n', 'B-p', 'O', 'B-n', 'I-n', 'I-n', 'I-n', 'I-n', 'I-n', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'B-p', 'B-b', 'B-p', 'O', 'B-ob', 'I-ob', 'I-ob', 'I-ob', 'I-ob', 'I-ob', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",20,0.8,173,0.7688888888888888,3,0.375,1,1,experimental-setup
175,"In addition , we apply dropout to the sums of the embeddings and the positional encodings in both the encoder and decoder stacks .",Training Data and Batching,Residual Dropout,machine-translation,2,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'O', 'B', 'I', 'I', 'I', 'I', 'I', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-n', 'I-n', 'I-n', 'I-n', 'I-n', 'I-n', 'I-n', 'I-n', 'O', 'B-n', 'I-n', 'I-n', 'I-n', 'I-n', 'I-n', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-b', 'I-b', 'I-b', 'I-b', 'I-b', 'I-b', 'I-b', 'I-b', 'O', 'B-ob', 'I-ob', 'I-ob', 'I-ob', 'I-ob', 'I-ob', 'O']",21,0.84,174,0.7733333333333333,4,0.5,1,1,experimental-setup
177,Label Smoothing,Training Data and Batching,,machine-translation,2,"['B', 'I']","['B-n', 'I-n']","['B-b', 'I-b']",23,0.92,176,0.7822222222222223,6,0.75,1,1,experimental-setup
178,"During training , we employed label smoothing of value ls = 0.1 .",Training Data and Batching,Label Smoothing,machine-translation,2,"['O', 'O', 'O', 'O', 'B', 'O', 'O', 'O', 'B', 'I', 'I', 'I', 'O']","['O', 'O', 'O', 'O', 'B-p', 'O', 'O', 'O', 'B-n', 'I-n', 'I-n', 'I-n', 'O']","['O', 'O', 'O', 'O', 'B-p', 'O', 'O', 'O', 'B-ob', 'I-ob', 'I-ob', 'I-ob', 'O']",24,0.96,177,0.7866666666666666,7,0.875,1,1,experimental-setup
182,"On the WMT 2014 English - to - German translation task , the big transformer model ( Transformer ( big ) in ) outperforms the best previously reported models ( including ensembles ) by more than 2.0 BLEU , establishing anew state - of - the - art BLEU score of 28.4 .",Results,Machine Translation,machine-translation,2,"['O', 'O', 'B', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'B', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'B', 'B', 'I', 'I', 'I', 'O', 'B', 'O', 'B', 'I', 'I', 'I', 'I', 'I', 'I', 'B', 'I', 'O', 'B', 'O']","['O', 'O', 'B-n', 'I-n', 'I-n', 'I-n', 'I-n', 'I-n', 'I-n', 'I-n', 'I-n', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-p', 'B-n', 'I-n', 'I-n', 'I-n', 'I-n', 'I-n', 'I-n', 'I-n', 'I-n', 'B-p', 'B-n', 'I-n', 'I-n', 'I-n', 'O', 'B-p', 'O', 'B-n', 'I-n', 'I-n', 'I-n', 'I-n', 'I-n', 'I-n', 'B-p', 'I-p', 'O', 'B-n', 'O']","['O', 'O', 'B-b', 'I-b', 'I-b', 'I-b', 'I-b', 'I-b', 'I-b', 'I-b', 'I-b', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-p', 'B-b', 'I-b', 'I-b', 'I-b', 'I-b', 'I-b', 'I-b', 'I-b', 'I-b', 'B-p', 'B-ob', 'I-ob', 'I-ob', 'I-ob', 'O', 'B-p', 'O', 'B-b', 'I-b', 'I-b', 'I-b', 'I-b', 'I-b', 'I-b', 'B-p', 'I-p', 'O', 'B-ob', 'O']",2,0.14285714285714285,181,0.8044444444444444,1,0.07692307692307693,1,1,results
186,"On the WMT 2014 English - to - French translation task , our big model achieves a BLEU score of 41.0 , outperforming all of the previously published single models , at less than 1 / 4 the training cost of the previous state - of - the - art model .",Results,Machine Translation,machine-translation,2,"['O', 'O', 'B', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'O', 'O', 'O', 'O', 'B', 'O', 'B', 'I', 'I', 'I', 'O', 'B', 'B', 'I', 'I', 'I', 'I', 'I', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'B-n', 'I-n', 'I-n', 'I-n', 'I-n', 'I-n', 'I-n', 'I-n', 'I-n', 'O', 'O', 'O', 'O', 'B-p', 'O', 'B-n', 'I-n', 'I-n', 'I-n', 'O', 'B-p', 'B-n', 'I-n', 'I-n', 'I-n', 'I-n', 'I-n', 'I-n', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'B-b', 'I-b', 'I-b', 'I-b', 'I-b', 'I-b', 'I-b', 'I-b', 'I-b', 'O', 'O', 'O', 'O', 'B-p', 'O', 'B-b', 'I-b', 'I-b', 'I-b', 'O', 'B-p', 'B-ob', 'I-ob', 'I-ob', 'I-ob', 'I-ob', 'I-ob', 'I-ob', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",6,0.42857142857142855,185,0.8222222222222222,5,0.38461538461538464,1,1,results
215,"Our results in show that despite the lack of task - specific tuning our model performs surprisingly well , yielding better results than all previously reported models with the exception of the Recurrent Neural Network Grammar .",Model Variations,English Constituency Parsing,machine-translation,2,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'B', 'I', 'O', 'B', 'B', 'I', 'B', 'B', 'I', 'I', 'I', 'B', 'I', 'I', 'O', 'O', 'B', 'I', 'I', 'I', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-p', 'B-n', 'I-n', 'O', 'B-p', 'B-n', 'I-n', 'B-p', 'B-n', 'I-n', 'I-n', 'I-n', 'B-p', 'I-p', 'I-p', 'O', 'O', 'B-n', 'I-n', 'I-n', 'I-n', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-p', 'B-b', 'I-b', 'O', 'B-p', 'B-b', 'I-b', 'B-p', 'B-b', 'I-b', 'I-b', 'I-b', 'B-p', 'I-p', 'I-p', 'O', 'O', 'B-ob', 'I-ob', 'I-ob', 'I-ob', 'O']",20,0.9523809523809523,214,0.9511111111111111,10,0.9090909090909091,1,1,results
2,Deep Recurrent Models with Fast - Forward Connections for Neural Machine Translation,title,title,machine-translation,3,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'I']",,,1,0.0,1,0.003194888178913738,1,0.0,1,1,research-problem
4,Neural machine translation ( NMT ) aims at solving machine translation ( MT ) problems using neural networks and has exhibited promising results in recent years .,abstract,abstract,machine-translation,3,"['O', 'B', 'I', 'O', 'B', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'B-n', 'I-n', 'O', 'B-n', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-n', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'B-ob', 'I-ob', 'O', 'B-ob', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ob', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",1,0.1111111111111111,3,0.009584664536741214,1,0.1111111111111111,1,1,research-problem
31,"In this work , we introduce anew type of linear connections for multi - layer recurrent networks .",Introduction,Introduction,machine-translation,3,"['O', 'O', 'O', 'O', 'O', 'B', 'O', 'O', 'O', 'O', 'O', 'B', 'B', 'I', 'I', 'I', 'I', 'O']","['O', 'O', 'O', 'O', 'O', 'B-p', 'O', 'O', 'O', 'O', 'O', 'B-p', 'B-n', 'I-n', 'I-n', 'I-n', 'I-n', 'O']","['O', 'O', 'O', 'O', 'O', 'B-p', 'O', 'O', 'O', 'O', 'O', 'B-p', 'B-ob', 'I-ob', 'I-ob', 'I-ob', 'I-ob', 'O']",18,0.12080536912751678,30,0.09584664536741214,18,0.6206896551724138,1,1,model
32,"These connections , which are called fast - forward connections , play an essential role in building a deep topology with depth of 16 .",Introduction,Introduction,machine-translation,3,"['O', 'O', 'O', 'O', 'O', 'B', 'B', 'I', 'I', 'I', 'O', 'B', 'I', 'I', 'I', 'O', 'B', 'I', 'I', 'I', 'B', 'B', 'I', 'I', 'O']","['O', 'O', 'O', 'O', 'O', 'B-p', 'B-n', 'I-n', 'I-n', 'I-n', 'O', 'B-p', 'I-p', 'I-p', 'I-p', 'O', 'B-n', 'I-n', 'I-n', 'I-n', 'B-p', 'B-n', 'I-n', 'I-n', 'O']","['O', 'O', 'O', 'O', 'O', 'B-p', 'B-b', 'I-b', 'I-b', 'I-b', 'O', 'B-p', 'I-p', 'I-p', 'I-p', 'O', 'B-b', 'I-b', 'I-b', 'I-b', 'B-p', 'B-ob', 'I-ob', 'I-ob', 'O']",19,0.12751677852348994,31,0.09904153354632587,19,0.6551724137931034,1,1,model
33,"In addition , we introduce an interleaved bi-directional architecture to stack LSTM layers in the encoder .",Introduction,Introduction,machine-translation,3,"['O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'I', 'B', 'I', 'B', 'I', 'I', 'I', 'I', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'B-n', 'I-n', 'I-n', 'B-p', 'I-p', 'B-n', 'I-n', 'I-n', 'I-n', 'I-n', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'B-b', 'I-b', 'I-b', 'B-p', 'I-p', 'B-ob', 'I-ob', 'I-ob', 'I-ob', 'I-ob', 'O']",20,0.1342281879194631,32,0.10223642172523961,20,0.6896551724137931,1,1,model
204,We use 256 dimensional word embeddings for both the source and target languages .,Model settings,Model settings,machine-translation,3,"['O', 'B', 'B', 'I', 'B', 'I', 'B', 'B', 'I', 'I', 'I', 'I', 'I', 'O']","['O', 'B-p', 'B-n', 'I-n', 'B-n', 'I-n', 'B-p', 'B-n', 'I-n', 'I-n', 'I-n', 'I-n', 'I-n', 'O']","['O', 'B-p', 'B-ob', 'I-ob', 'B-b', 'I-b', 'B-p', 'B-ob', 'I-ob', 'I-ob', 'I-ob', 'I-ob', 'I-ob', 'O']",3,0.0967741935483871,203,0.6485623003194888,3,0.3,1,1,experimental-setup
205,"All LSTM layers , including the 2n e layers in the encoder and then d layers in the decoder , have 512 memory cells .",Model settings,Model settings,machine-translation,3,"['O', 'B', 'I', 'O', 'B', 'O', 'B', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'O', 'B', 'B', 'I', 'I', 'O']","['O', 'B-n', 'I-n', 'O', 'B-p', 'O', 'B-n', 'I-n', 'I-n', 'I-n', 'I-n', 'I-n', 'I-n', 'I-n', 'I-n', 'I-n', 'I-n', 'I-n', 'I-n', 'O', 'B-p', 'B-n', 'I-n', 'I-n', 'O']","['O', 'B-b', 'I-b', 'O', 'B-p', 'O', 'B-ob', 'I-ob', 'I-ob', 'I-ob', 'I-ob', 'I-ob', 'I-ob', 'I-ob', 'I-ob', 'I-ob', 'I-ob', 'I-ob', 'I-ob', 'O', 'B-p', 'B-b', 'I-b', 'I-b', 'O']",4,0.12903225806451613,204,0.6517571884984026,4,0.4,1,1,experimental-setup
